person,cant_checkouts_5,%checkouts,checkouts_ult_semana,act_primera_semana,act_ultima_semana,mayor_actividad_ult_semana,cant_modelos_distintos,cant_checkouts_dif_modelos,MAX(cant_interacciones_por_modelo),MEAN(cant_interacciones_por_modelo),Checkout max,Checkout mean,cant_lead_5to_mes,cant_modelos_que_consulto_stock
aac41478,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
cb708b28,2.0,4.0,0.0,0.0,0.0,0,7.0,1.0,8.0,3.2857142857142856,2.0,2.0,0.0,0.0
3e53a568,7.0,29.166666666666668,0.0,0.0,0.0,0,2.0,1.0,8.0,4.5,7.0,7.0,0.0,0.0
0a2bdc5e,6.0,3.1914893617021276,0.0,90.0,0.0,0,16.0,1.0,60.0,8.9375,6.0,6.0,0.0,0.0
9a36b57e,2.0,8.0,0.0,0.0,0.0,0,2.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0
545926e2,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
97e22e1f,1.0,1.0638297872340425,0.0,0.0,7.0,1,4.0,1.0,46.0,18.25,1.0,1.0,0.0,0.0
cd13bb38,1.0,5.555555555555555,0.0,0.0,0.0,0,3.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
3d8685fa,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
ac5d4f7c,6.0,16.666666666666664,0.0,0.0,0.0,0,2.0,2.0,12.0,8.0,3.0,3.0,0.0,0.0
0eb4b5b8,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3d2990de,2.0,3.571428571428571,0.0,0.0,0.0,0,3.0,2.0,14.0,9.333333333333334,1.0,1.0,0.0,0.0
39a9b23f,5.0,2.1367521367521367,0.0,0.0,32.0,1,13.0,1.0,98.0,12.0,5.0,5.0,0.0,0.0
6eb6f888,1.0,1.8181818181818181,0.0,0.0,3.0,1,4.0,1.0,12.0,4.75,1.0,1.0,0.0,0.0
fb5d76c1,1.0,7.142857142857142,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3f180fa0,1.0,6.666666666666667,0.0,0.0,3.0,1,4.0,1.0,3.0,1.5,1.0,1.0,0.0,0.0
e4fcc802,1.0,2.2222222222222223,1.0,0.0,17.0,1,8.0,1.0,4.0,2.25,1.0,1.0,0.0,0.0
f70fdc88,4.0,30.76923076923077,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,4.0,4.0,0.0,0.0
aed4b67c,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
4fcb4c87,0.0,0.0,0.0,11.0,9.0,0,14.0,0.0,10.0,2.5714285714285716,0.0,0.0,0.0,0.0
dba05694,1.0,6.666666666666667,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
8f40a8b3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001285c,1.0,3.7037037037037033,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
42c4ff67,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
13c34689,1.0,3.8461538461538463,0.0,0.0,0.0,0,2.0,1.0,10.0,5.5,1.0,1.0,0.0,0.0
b0586aac,1.0,2.0,0.0,0.0,12.0,1,5.0,1.0,5.0,1.8,1.0,1.0,0.0,0.0
1ad90875,3.0,2.4,0.0,0.0,0.0,0,16.0,2.0,21.0,4.6875,2.0,1.5,0.0,0.0
49a63a84,0.0,0.0,0.0,8.0,5.0,0,20.0,0.0,20.0,2.45,0.0,0.0,0.0,0.0
604fc388,1.0,4.3478260869565215,0.0,0.0,0.0,0,4.0,1.0,5.0,2.5,1.0,1.0,0.0,0.0
83805074,1.0,2.857142857142857,0.0,0.0,0.0,0,6.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
75a2bed8,2.0,5.555555555555555,0.0,0.0,4.0,1,4.0,1.0,6.0,2.5,2.0,2.0,0.0,0.0
dd1f8f3d,1.0,6.25,0.0,0.0,0.0,0,2.0,1.0,4.0,2.5,1.0,1.0,0.0,0.0
c9766b29,1.0,1.4285714285714286,0.0,3.0,11.0,1,5.0,1.0,28.0,6.6,1.0,1.0,0.0,0.0
625348e0,3.0,3.061224489795918,0.0,0.0,0.0,0,3.0,1.0,61.0,23.333333333333332,3.0,3.0,0.0,0.0
4ec0adfb,1.0,14.285714285714285,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
7fc7f275,4.0,3.6363636363636362,0.0,0.0,0.0,0,7.0,2.0,9.0,4.428571428571429,3.0,2.0,4.0,2.0
1910c8db,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
dac1decf,1.0,9.090909090909092,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
2423fd5c,1.0,5.0,1.0,0.0,8.0,1,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.0
fd6d97ff,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
ec723eda,2.0,2.1052631578947367,0.0,16.0,0.0,0,9.0,1.0,32.0,7.222222222222222,2.0,2.0,0.0,0.0
3eb8bf27,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,23.0,5.75,0.0,0.0,0.0,0.0
9bc5f65c,5.0,2.1739130434782608,0.0,60.0,0.0,0,35.0,3.0,58.0,4.4,3.0,1.6666666666666667,0.0,0.0
b0f90234,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
936743c0,1.0,1.36986301369863,0.0,0.0,0.0,0,18.0,1.0,8.0,2.611111111111111,1.0,1.0,0.0,0.0
44b89a94,1.0,50.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8a271d38,2.0,4.651162790697675,0.0,0.0,3.0,1,4.0,1.0,7.0,3.5,2.0,2.0,0.0,0.0
85b364f5,2.0,2.898550724637681,0.0,0.0,0.0,0,6.0,2.0,9.0,4.166666666666667,1.0,1.0,0.0,0.0
c2158104,2.0,4.878048780487805,0.0,10.0,0.0,0,4.0,1.0,14.0,5.5,2.0,2.0,0.0,0.0
4980e321,1.0,0.847457627118644,0.0,0.0,17.0,1,11.0,1.0,28.0,7.0,1.0,1.0,0.0,0.0
0aa97722,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7f82f002,1.0,3.571428571428571,0.0,17.0,0.0,0,2.0,1.0,4.0,3.5,1.0,1.0,0.0,0.0
863be05c,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
f759767c,2.0,5.405405405405405,0.0,0.0,0.0,0,1.0,1.0,9.0,9.0,2.0,2.0,0.0,0.0
e0379de8,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0
beca33ae,2.0,1.7699115044247788,0.0,0.0,3.0,1,4.0,1.0,30.0,9.25,2.0,2.0,0.0,0.0
ac1514ed,2.0,1.7857142857142856,0.0,45.0,0.0,0,3.0,1.0,15.0,8.0,2.0,2.0,0.0,0.0
758def4f,1.0,7.142857142857142,0.0,0.0,0.0,0,3.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
354ac5e6,1.0,2.272727272727273,0.0,0.0,19.0,1,3.0,1.0,21.0,8.666666666666666,1.0,1.0,0.0,0.0
9b46adea,1.0,3.8461538461538463,0.0,0.0,0.0,0,4.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0
40ddfb92,9.0,9.375,0.0,45.0,0.0,0,15.0,3.0,13.0,3.466666666666667,6.0,3.0,0.0,0.0
22d27f48,2.0,6.0606060606060606,0.0,0.0,0.0,0,3.0,1.0,14.0,5.333333333333333,2.0,2.0,0.0,0.0
ddf26b44,1.0,3.8461538461538463,0.0,0.0,2.0,1,4.0,1.0,4.0,2.5,1.0,1.0,0.0,0.0
5513ea0f,1.0,3.225806451612903,0.0,0.0,2.0,1,2.0,1.0,25.0,13.0,1.0,1.0,0.0,0.0
7fb9ac13,1.0,2.941176470588235,0.0,0.0,0.0,0,6.0,1.0,5.0,1.8333333333333333,1.0,1.0,0.0,0.0
2eec3922,2.0,6.451612903225806,0.0,0.0,0.0,0,7.0,1.0,13.0,3.2857142857142856,2.0,2.0,0.0,0.0
08ae99c4,1.0,2.0,0.0,0.0,0.0,0,6.0,1.0,8.0,2.6666666666666665,1.0,1.0,0.0,0.0
71d6883a,1.0,5.88235294117647,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
0ee30f8a,12.0,11.76470588235294,0.0,0.0,0.0,0,7.0,5.0,14.0,6.857142857142857,6.0,2.4,0.0,0.0
dc2c0542,3.0,3.896103896103896,1.0,24.0,9.0,0,9.0,2.0,11.0,4.555555555555555,2.0,1.5,0.0,0.0
5270b96c,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
acf598a2,11.0,7.4324324324324325,0.0,0.0,8.0,1,37.0,2.0,27.0,2.810810810810811,10.0,5.5,0.0,0.0
b59321bb,2.0,18.181818181818183,0.0,0.0,0.0,0,2.0,1.0,4.0,2.5,2.0,2.0,0.0,0.0
7726e914,1.0,6.666666666666667,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
c5ca4da4,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
874f11b7,1.0,100.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
a9bc9139,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
f20b6cc7,2.0,2.1739130434782608,0.0,0.0,0.0,0,17.0,1.0,16.0,3.176470588235294,2.0,2.0,0.0,0.0
ceed0363,1.0,1.2195121951219512,0.0,0.0,0.0,0,9.0,1.0,21.0,7.888888888888889,1.0,1.0,0.0,0.0
69c77918,1.0,2.4390243902439024,1.0,0.0,25.0,1,5.0,1.0,5.0,2.4,1.0,1.0,0.0,0.0
808e9bfb,1.0,2.272727272727273,1.0,0.0,44.0,1,8.0,1.0,11.0,4.375,1.0,1.0,0.0,0.0
f9480ad6,1.0,0.7092198581560284,1.0,0.0,107.0,1,22.0,1.0,27.0,5.363636363636363,1.0,1.0,0.0,0.0
983e548d,0.0,0.0,0.0,0.0,18.0,1,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0
62c7dc92,1.0,2.7777777777777777,1.0,0.0,36.0,1,3.0,1.0,20.0,8.0,1.0,1.0,0.0,0.0
0b703d67,1.0,14.285714285714285,1.0,0.0,7.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
f9b28f35,1.0,2.0,1.0,0.0,50.0,1,4.0,1.0,21.0,10.5,1.0,1.0,0.0,0.0
0454bd8b,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bea85960,2.0,5.263157894736842,2.0,0.0,38.0,1,1.0,1.0,32.0,32.0,2.0,2.0,0.0,0.0
2b489177,2.0,8.695652173913043,2.0,0.0,23.0,1,5.0,1.0,8.0,3.8,2.0,2.0,0.0,0.0
4deefdb8,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
69df39bb,1.0,5.0,1.0,0.0,20.0,1,1.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0
1c646973,1.0,5.263157894736842,0.0,0.0,6.0,1,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
23f4684f,2.0,8.333333333333332,2.0,0.0,24.0,1,5.0,1.0,9.0,3.2,2.0,2.0,0.0,0.0
86eee647,0.0,0.0,0.0,0.0,28.0,1,6.0,0.0,10.0,5.666666666666667,0.0,0.0,0.0,0.0
be8ef1b1,7.0,5.384615384615385,0.0,0.0,60.0,1,35.0,2.0,20.0,2.7142857142857144,6.0,3.5,0.0,0.0
0fed7326,2.0,14.285714285714285,2.0,0.0,14.0,1,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0
57bab525,1.0,1.639344262295082,1.0,0.0,18.0,1,9.0,1.0,21.0,5.333333333333333,1.0,1.0,0.0,0.0
552c207d,2.0,11.11111111111111,2.0,0.0,18.0,1,1.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0
fda72415,1.0,1.2987012987012987,1.0,0.0,56.0,1,17.0,1.0,6.0,2.6470588235294117,1.0,1.0,0.0,0.0
a2bbd2d2,0.0,0.0,0.0,0.0,59.0,1,16.0,0.0,7.0,2.9375,0.0,0.0,0.0,0.0
8480655f,1.0,1.25,1.0,0.0,80.0,1,10.0,1.0,29.0,5.8,1.0,1.0,0.0,0.0
aa57b638,1.0,2.857142857142857,1.0,0.0,35.0,1,7.0,1.0,13.0,3.857142857142857,1.0,1.0,0.0,0.0
ae8c9d85,0.0,0.0,0.0,0.0,7.0,1,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
56ed4c28,2.0,3.076923076923077,2.0,0.0,65.0,1,5.0,1.0,20.0,7.4,2.0,2.0,0.0,0.0
40c04243,2.0,1.25,2.0,0.0,146.0,1,13.0,1.0,22.0,5.384615384615385,2.0,2.0,0.0,0.0
68d9c289,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c767dee4,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
06824520,0.0,0.0,0.0,0.0,10.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5cd7268d,5.0,11.627906976744185,5.0,8.0,35.0,1,4.0,2.0,23.0,8.75,3.0,2.5,0.0,0.0
6bd1ecd3,1.0,0.8130081300813009,1.0,0.0,52.0,1,20.0,1.0,13.0,3.9,1.0,1.0,0.0,0.0
6ad13661,1.0,5.88235294117647,1.0,0.0,17.0,1,2.0,1.0,4.0,3.5,1.0,1.0,0.0,0.0
454693a7,0.0,0.0,0.0,46.0,55.0,1,6.0,0.0,105.0,27.833333333333332,0.0,0.0,0.0,0.0
7f199c11,2.0,2.7777777777777777,1.0,0.0,36.0,1,11.0,2.0,11.0,4.0,1.0,1.0,2.0,1.0
65f76522,1.0,5.88235294117647,1.0,0.0,17.0,1,2.0,1.0,5.0,3.5,1.0,1.0,0.0,0.0
7995dc5e,4.0,1.13314447592068,0.0,0.0,2.0,1,10.0,1.0,248.0,29.5,4.0,4.0,0.0,0.0
cf7d0dc5,4.0,6.666666666666667,0.0,0.0,3.0,1,7.0,1.0,14.0,5.571428571428571,4.0,4.0,0.0,0.0
3ea5db3e,1.0,12.5,1.0,0.0,8.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
542593d5,1.0,2.0,1.0,0.0,19.0,1,5.0,1.0,20.0,6.2,1.0,1.0,0.0,0.0
125e70a4,1.0,100.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8d321b20,1.0,1.7543859649122806,1.0,0.0,57.0,1,3.0,1.0,37.0,15.0,1.0,1.0,0.0,0.0
15dd64f8,1.0,4.545454545454546,1.0,0.0,22.0,1,3.0,1.0,7.0,4.666666666666667,1.0,1.0,0.0,0.0
6bc1e556,3.0,7.894736842105263,3.0,0.0,33.0,1,10.0,1.0,8.0,1.9,3.0,3.0,0.0,0.0
980823f7,1.0,0.5,0.0,0.0,23.0,1,18.0,1.0,41.0,10.055555555555555,1.0,1.0,0.0,0.0
f747996a,0.0,0.0,0.0,0.0,16.0,1,11.0,0.0,4.0,1.9090909090909092,0.0,0.0,0.0,0.0
ae8f07a8,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7239cdb0,1.0,9.090909090909092,1.0,0.0,11.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
6647d712,1.0,4.166666666666666,1.0,0.0,21.0,1,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
776fc08b,1.0,0.9900990099009901,1.0,11.0,46.0,1,12.0,1.0,18.0,5.25,1.0,1.0,0.0,0.0
ac39e899,1.0,1.282051282051282,0.0,0.0,34.0,1,10.0,1.0,21.0,4.7,1.0,1.0,0.0,0.0
cde431db,4.0,16.666666666666664,2.0,0.0,11.0,1,2.0,1.0,12.0,6.5,4.0,4.0,0.0,0.0
6a8ca4c3,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
85369b4a,1.0,4.0,1.0,0.0,25.0,1,2.0,1.0,7.0,6.5,1.0,1.0,0.0,0.0
3c5407b3,0.0,0.0,0.0,0.0,4.0,1,3.0,0.0,29.0,12.666666666666666,0.0,0.0,0.0,0.0
9923c138,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
399623d3,1.0,12.5,1.0,0.0,8.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
5bbc21a5,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
a61668fd,1.0,2.631578947368421,1.0,0.0,38.0,1,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
11d7273d,1.0,5.263157894736842,1.0,0.0,19.0,1,5.0,1.0,5.0,2.8,1.0,1.0,0.0,0.0
943bf4d6,2.0,4.25531914893617,0.0,13.0,11.0,0,5.0,2.0,14.0,5.4,1.0,1.0,0.0,0.0
f7a06f75,13.0,29.545454545454547,2.0,0.0,3.0,1,1.0,1.0,28.0,28.0,13.0,13.0,0.0,0.0
cf09301f,0.0,0.0,0.0,46.0,18.0,0,9.0,0.0,22.0,9.11111111111111,0.0,0.0,0.0,0.0
21823013,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
81938bbb,0.0,0.0,0.0,0.0,23.0,1,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0
fb589f12,1.0,14.285714285714285,1.0,0.0,7.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
4fb775d3,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
d7ca50dc,2.0,4.444444444444445,1.0,0.0,29.0,1,6.0,2.0,12.0,5.333333333333333,1.0,1.0,0.0,0.0
5d05781b,1.0,2.272727272727273,0.0,0.0,6.0,1,5.0,1.0,5.0,2.6,1.0,1.0,0.0,0.0
535e0895,1.0,0.8771929824561403,1.0,0.0,40.0,1,6.0,1.0,21.0,7.5,1.0,1.0,0.0,0.0
e096cc0a,1.0,1.5151515151515151,1.0,0.0,24.0,1,5.0,1.0,13.0,6.0,1.0,1.0,0.0,0.0
3b5a4ed7,1.0,0.9900990099009901,0.0,75.0,7.0,0,12.0,1.0,30.0,6.583333333333333,1.0,1.0,0.0,0.0
cf616a57,0.0,0.0,0.0,0.0,4.0,1,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
324f046c,1.0,5.555555555555555,1.0,0.0,10.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
e6af0b42,1.0,16.666666666666664,1.0,0.0,6.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
f64ae478,1.0,11.11111111111111,1.0,0.0,9.0,1,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
f07b5fb8,5.0,6.8493150684931505,1.0,0.0,6.0,1,8.0,2.0,15.0,7.25,4.0,2.5,0.0,0.0
19b22277,1.0,3.571428571428571,1.0,0.0,28.0,1,2.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0
17347527,2.0,8.0,2.0,0.0,25.0,1,5.0,1.0,10.0,4.0,2.0,2.0,0.0,0.0
d5deb55e,2.0,1.4184397163120568,2.0,0.0,141.0,1,10.0,1.0,23.0,4.8,2.0,2.0,0.0,0.0
3158dceb,1.0,2.1739130434782608,1.0,0.0,46.0,1,12.0,1.0,10.0,2.9166666666666665,1.0,1.0,0.0,0.0
1a113868,2.0,5.263157894736842,2.0,0.0,38.0,1,2.0,1.0,26.0,13.5,2.0,2.0,0.0,0.0
d4cf5080,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d40e74b6,1.0,2.083333333333333,1.0,0.0,48.0,1,3.0,1.0,10.0,8.333333333333334,1.0,1.0,0.0,0.0
8c21a82a,2.0,4.651162790697675,0.0,0.0,9.0,1,3.0,1.0,9.0,3.6666666666666665,2.0,2.0,0.0,0.0
21ccd6d4,1.0,3.225806451612903,1.0,0.0,31.0,1,3.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
09257c6b,1.0,9.090909090909092,1.0,0.0,11.0,1,3.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.0
e32ae8b8,1.0,1.36986301369863,0.0,0.0,31.0,1,6.0,1.0,26.0,7.5,1.0,1.0,0.0,0.0
b5bdf1b1,1.0,2.380952380952381,1.0,0.0,37.0,1,3.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
b0a84e9e,0.0,0.0,0.0,0.0,26.0,1,8.0,0.0,6.0,3.125,0.0,0.0,0.0,0.0
3ef6fe67,1.0,3.571428571428571,0.0,0.0,9.0,1,4.0,1.0,3.0,1.75,1.0,1.0,0.0,0.0
af0f121f,2.0,11.76470588235294,2.0,0.0,17.0,1,3.0,2.0,4.0,3.3333333333333335,1.0,1.0,0.0,0.0
1339cd9c,2.0,6.451612903225806,2.0,0.0,30.0,1,5.0,2.0,7.0,3.4,1.0,1.0,0.0,0.0
88753407,2.0,20.0,2.0,0.0,10.0,1,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0
124bb6db,1.0,2.857142857142857,1.0,0.0,9.0,1,3.0,1.0,8.0,5.666666666666667,1.0,1.0,0.0,0.0
00ff2c51,1.0,3.8461538461538463,1.0,18.0,5.0,0,3.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0
49dab393,5.0,3.3557046979865772,5.0,0.0,149.0,1,4.0,1.0,91.0,24.75,5.0,5.0,0.0,0.0
372183bd,10.0,9.433962264150944,9.0,0.0,86.0,1,5.0,2.0,22.0,5.4,9.0,5.0,0.0,0.0
f8076237,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
544f40bc,1.0,2.0,0.0,0.0,38.0,1,4.0,1.0,24.0,9.5,1.0,1.0,0.0,0.0
ed641285,1.0,4.0,1.0,0.0,25.0,1,4.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0
e69f9e0a,1.0,2.564102564102564,0.0,0.0,9.0,1,6.0,1.0,4.0,2.3333333333333335,1.0,1.0,0.0,0.0
bf88c76e,3.0,4.615384615384616,0.0,0.0,24.0,1,6.0,1.0,10.0,3.1666666666666665,3.0,3.0,0.0,0.0
bb1b770f,2.0,6.451612903225806,2.0,0.0,31.0,1,4.0,2.0,11.0,6.0,1.0,1.0,0.0,0.0
c1105568,1.0,3.125,1.0,0.0,32.0,1,2.0,1.0,9.0,6.5,1.0,1.0,0.0,0.0
952c5d72,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21cc97b1,1.0,7.142857142857142,1.0,0.0,14.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
dd4efe04,3.0,5.660377358490567,3.0,0.0,53.0,1,7.0,2.0,16.0,6.857142857142857,2.0,1.5,0.0,0.0
fc48c798,1.0,4.166666666666666,1.0,0.0,14.0,1,5.0,1.0,4.0,2.2,1.0,1.0,0.0,0.0
e65ead86,3.0,3.488372093023256,0.0,0.0,9.0,1,4.0,2.0,38.0,19.0,2.0,1.5,0.0,0.0
35edfa1e,0.0,0.0,0.0,0.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259ef87,1.0,2.564102564102564,0.0,0.0,3.0,1,4.0,1.0,3.0,1.5,1.0,1.0,0.0,0.0
7e2e3653,1.0,5.88235294117647,0.0,0.0,10.0,1,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
ab1e1e65,1.0,0.6944444444444444,1.0,0.0,59.0,1,12.0,1.0,43.0,6.75,1.0,1.0,0.0,0.0
b6ef6375,1.0,11.11111111111111,1.0,0.0,9.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
4db9ade6,0.0,0.0,0.0,0.0,20.0,1,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0
d3361609,1.0,0.5291005291005291,1.0,0.0,189.0,1,8.0,1.0,44.0,14.75,1.0,1.0,0.0,0.0
9222e012,0.0,0.0,0.0,0.0,21.0,1,8.0,0.0,24.0,6.875,0.0,0.0,0.0,0.0
7d8ceb36,2.0,3.508771929824561,0.0,0.0,11.0,1,5.0,2.0,22.0,6.4,1.0,1.0,0.0,0.0
06b00a11,5.0,45.45454545454545,5.0,0.0,11.0,1,2.0,2.0,4.0,3.5,3.0,2.5,0.0,0.0
f86e32fc,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0dd2042,6.0,2.5316455696202533,4.0,0.0,121.0,1,23.0,5.0,16.0,5.130434782608695,2.0,1.2,0.0,0.0
6a1519ff,5.0,1.2345679012345678,3.0,0.0,196.0,1,32.0,3.0,64.0,9.5,3.0,1.6666666666666667,0.0,0.0
728e775c,2.0,15.384615384615385,2.0,0.0,13.0,1,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
d9fb5f13,3.0,23.076923076923077,3.0,0.0,13.0,1,2.0,2.0,5.0,4.0,2.0,1.5,0.0,0.0
88ac3aa3,1.0,3.0303030303030303,1.0,0.0,13.0,1,6.0,1.0,9.0,2.3333333333333335,1.0,1.0,0.0,0.0
638ac29a,0.0,0.0,0.0,0.0,57.0,1,11.0,0.0,9.0,2.5454545454545454,0.0,0.0,0.0,0.0
b05571e1,7.0,6.481481481481481,2.0,40.0,4.0,0,12.0,1.0,22.0,4.666666666666667,7.0,7.0,0.0,0.0
fa020cea,1.0,2.7777777777777777,1.0,5.0,15.0,1,4.0,1.0,15.0,5.0,1.0,1.0,0.0,0.0
15910415,1.0,7.6923076923076925,1.0,0.0,13.0,1,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
c4b891fc,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
d65794b5,4.0,1.8779342723004695,0.0,2.0,72.0,1,1.0,1.0,26.0,26.0,4.0,4.0,0.0,0.0
4042a213,0.0,0.0,0.0,0.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ca40e0,1.0,1.5873015873015872,1.0,7.0,13.0,1,5.0,1.0,7.0,2.2,1.0,1.0,0.0,0.0
7df28930,0.0,0.0,0.0,0.0,9.0,1,8.0,0.0,11.0,5.75,0.0,0.0,0.0,0.0
77befe7b,6.0,6.382978723404255,0.0,0.0,14.0,1,17.0,3.0,20.0,3.2941176470588234,4.0,2.0,0.0,0.0
