DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),person
23,5,2,427754ca
24,5,3,42794094
27,5,6,427955e4
28,5,0,427bd47a
29,5,1,427ec382
21,5,0,428071ea
31,5,3,4283f064
19,5,5,42841cce
17,5,3,4285d538
27,4,4,42870289
24,4,1,42879cf7
30,5,2,4287de84
29,5,1,42880045
29,5,1,428a0284
21,5,0,428abbb3
15,5,1,428ad371
31,5,3,428cb6d5
28,5,0,428dcdc8
20,5,6,428f661b
17,5,3,4291bac1
11,5,4,42934000
30,5,2,4294ce2d
31,5,3,42981132
24,5,3,4298fa1d
29,5,1,429909a6
20,5,6,429a3440
25,5,4,429c8732
18,5,4,429d115e
28,5,0,429d7c45
31,5,3,429f2943
16,5,2,429fc4e0
30,5,2,42a11578
24,5,3,42a2cc7b
29,5,1,42a4cd7e
24,5,3,42a7640b
30,4,0,42a873c7
29,5,1,42a89063
31,5,3,42aa5ee9
27,5,6,42af8d27
26,5,5,42afd01f
20,5,6,42b0e9e9
23,5,2,42b321e3
15,5,1,42b4ded8
15,5,1,42ba5a76
30,5,2,42babd4a
25,5,4,42bae9c8
25,5,4,42bb650c
30,5,2,42be9e36
23,5,2,42bea855
26,5,5,42bf141b
20,5,6,42c028ef
21,5,0,42c03381
30,5,2,42c05b22
30,5,2,42c0fcb1
27,5,6,42c32ba9
25,5,4,42c3dd09
30,5,2,42c493db
19,5,5,42c4ff67
30,5,2,42c6045f
30,1,1,42c81715
24,5,3,42c9e275
31,5,3,42cc8a1d
31,5,3,42cd1eec
28,5,0,42ce119c
23,5,2,42ceba1a
18,5,4,42d12233
25,5,4,42d2dd49
27,5,6,42d384cd
31,5,3,42d46c8d
31,5,3,42d6440e
16,5,2,42db17ef
31,5,3,42dd0fb5
17,5,3,42df6dcf
29,4,6,42dfa54f
29,5,1,42e01269
23,5,2,42e0653a
19,5,5,42e34a51
31,5,3,42e51faf
16,5,2,42e5340b
30,5,2,42e80e4c
31,5,3,42edbb02
16,5,2,42ee5aff
23,5,2,42efb01d
29,5,1,42f66db9
24,5,3,42f84f17
21,5,0,42f8c341
25,5,4,42f9aa5b
25,5,4,42fa1633
27,5,6,42fa4c08
24,5,3,42faea59
2,5,2,42fc46f9
22,5,1,42fdb019
30,5,2,42fe9e11
29,5,1,42ff74cd
28,5,0,4300aa27
28,5,0,430141cf
24,5,3,43014541
15,5,1,4302ef9b
22,5,1,430447d4
20,5,6,43049bf3
29,5,1,4305412f
21,5,0,430822b3
28,5,0,430ae34a
17,5,3,430cf148
22,5,1,430f33b4
21,5,0,43159bcd
25,5,4,431644f7
26,5,5,4317e42e
18,5,4,4318f11f
29,5,1,4319e5c0
29,5,1,431a7bd7
26,5,5,431c3e99
17,5,3,431cfc91
29,4,6,431e9d79
24,5,3,431f4e58
31,5,3,432424c3
28,5,0,4326457c
26,5,5,432740b7
30,5,2,43289736
17,5,3,4328d4f1
25,5,4,432d5245
31,5,3,432d6aaf
17,5,3,432da781
16,5,2,432ea6da
15,5,1,4334f96c
30,5,2,433d48c7
31,5,3,433d799f
15,5,1,433df046
30,5,2,433eaaff
17,5,3,433f1172
20,5,6,43401378
26,5,5,43432039
30,5,2,4345d3a5
27,5,6,4347090e
21,5,0,43482603
31,5,3,4349d06b
30,5,2,434a0a30
31,5,3,434b4604
12,2,0,434e8fb7
31,5,3,435380bd
31,5,3,4356db37
31,5,3,43581ef5
22,5,1,4358de71
15,5,1,435c97f6
30,5,2,435fe2ac
26,5,5,43626f03
15,5,1,43643f95
21,5,0,43650bc8
21,5,0,43653fe3
28,5,0,43662a7d
23,5,2,4366502f
27,5,6,436b2d95
27,5,6,436cd888
18,5,4,436fabab
30,5,2,43705e5e
23,5,2,437110af
22,5,1,4371dc3b
31,5,3,4373867c
27,5,6,43739307
31,5,3,43765d5c
19,5,5,43774741
30,5,2,43779524
31,5,3,437822c7
15,5,1,4378cf86
29,5,1,4378ff7f
29,5,1,43790d8f
23,5,2,437a0f13
30,5,2,437af2ff
19,5,5,437c66e6
19,5,5,437e5f90
31,5,3,437ea53f
16,5,2,437fbffa
23,5,2,43818419
16,5,2,4384f9f6
18,5,4,43872800
31,5,3,43881c1a
30,5,2,43894033
31,5,3,438aaa96
27,5,6,438b107b
30,5,2,438db78a
18,5,4,438dbee1
24,5,3,438e616e
19,1,4,4390881c
30,5,2,4390d27b
22,5,1,439113ce
26,5,5,4393bf9a
24,5,3,439554f4
29,5,1,439594c2
25,5,4,43993bb1
31,5,3,4399c3ec
23,5,2,439a7ae4
29,5,1,439be938
31,5,3,439d167c
27,5,6,43a41870
30,5,2,43a59fd4
22,5,1,43a614ab
18,5,4,43a77498
31,5,3,43a9e70f
17,5,3,43aafb28
31,5,3,43ab1d82
17,5,3,43ab3dfe
11,5,4,43ab4043
16,5,2,43abb351
16,5,2,43ad9e03
26,5,5,43aea3be
30,5,2,43b0747c
30,5,2,43b4268c
22,5,1,43b5e783
23,5,2,43b67577
24,5,3,43b6a905
23,5,2,43b77600
18,5,4,43bac2e5
31,5,3,43bfec64
18,5,4,43c2d5b8
26,5,5,43c3319b
22,5,1,43c63233
30,5,2,43c64296
31,5,3,43c7f438
22,5,1,43cbe5ff
13,5,6,43cd7b48
30,5,2,43d725b0
27,5,6,43d76288
30,5,2,43d9d485
23,5,2,43e407dc
28,5,0,43e64cea
9,3,4,43e666a9
23,5,2,43e98691
24,5,3,43ecb618
24,5,3,43ecc10c
20,5,6,43eded8b
17,5,3,43ee7e3c
28,5,0,43eea45b
18,5,4,43f1a1b9
18,5,4,43f1b5ae
17,5,3,43f4182e
15,5,1,43f69e06
21,5,0,43f78f64
2,5,2,43fc1b44
28,5,0,4401075f
15,5,1,4402e465
21,5,0,4402ec28
15,5,1,44032147
20,5,6,4404ae1f
31,5,3,4406746d
25,5,4,4409f047
27,5,6,440bde98
23,5,2,440e64b5
25,5,4,440e8c20
31,5,3,44122aec
31,5,3,44124598
22,5,1,4417bec6
22,5,1,4418ba71
21,5,0,441b42db
29,5,1,4423462b
31,5,3,4423a28c
19,5,5,4425c1d5
28,5,0,44265f80
31,5,3,44269b3d
22,5,1,4428a8a2
15,5,1,4428c5fe
27,5,6,44290353
29,5,1,442a2911
28,5,0,442d6dfd
25,5,4,442e8df0
17,5,3,4432faf5
29,5,1,443345bf
29,5,1,4434c510
23,5,2,4435f15f
19,5,5,443789aa
30,5,2,44380185
30,5,2,443b0162
20,5,6,443d063e
16,5,2,443f08c8
9,3,4,444105d3
19,5,5,44441f56
31,5,3,44467e32
18,5,4,4447b98c
21,5,0,444a96dc
16,5,2,444be6a9
19,5,5,444c38fc
23,5,2,444c9a73
23,5,2,444edc48
18,5,4,4452e6ff
16,5,2,4454081f
15,5,1,4456da5e
30,5,2,445818c5
29,5,1,4459d1da
31,5,3,445b333c
15,5,1,445c5b9f
29,5,1,4461dfd1
28,5,0,4463dc28
22,5,1,4465a9b4
31,5,3,4467298f
31,5,3,446833ad
31,5,3,44699b60
27,5,6,446a3c8e
25,5,4,446d86da
28,5,0,446db7d5
16,5,2,446e2937
16,5,2,4473207f
29,5,1,4473cb91
31,5,3,44748bc9
31,5,3,4475b2e8
21,5,0,447618ec
28,5,0,44789d5b
30,5,2,4478f1a2
24,5,3,447b11d0
18,5,4,447dbbe9
20,5,6,448019f3
31,5,3,44806f6e
22,5,1,44888a63
31,5,3,448a0ca8
15,5,1,448acd47
28,5,0,448bb3e8
29,5,1,448ec8f9
29,5,1,448f43d8
21,5,0,44913772
27,4,4,44924e0a
31,5,3,44937de7
20,5,6,44941952
31,5,3,44951c61
31,5,3,4495e172
31,5,3,4496ab2e
28,5,0,449981af
31,5,3,4499b4f6
30,5,2,449e29fd
24,5,3,44a0af1c
21,5,0,44a22223
30,5,2,44a38963
23,5,2,44a3e147
31,5,3,44a67186
31,5,3,44a7120f
30,5,2,44a8f842
30,5,2,44aaba27
31,5,3,44adabc0
22,5,1,44af3a96
22,5,1,44b09889
15,5,1,44b18673
18,5,4,44b6f8db
19,5,5,44b89a94
15,5,1,44b95dc1
22,5,1,44ba87ec
25,5,4,44bc1381
28,5,0,44be38a7
24,5,3,44c0527b
31,5,3,44c0bae7
26,5,5,44c157e5
30,5,2,44c3ff05
25,5,4,44c42d56
21,5,0,44c4903e
28,5,0,44c5eb73
24,5,3,44c79b07
21,5,0,44c7e26e
20,5,6,44c87ba0
17,5,3,44c8d94f
17,5,3,44c98334
23,5,2,44cabad6
25,5,4,44cafb9e
2,5,2,44cb3735
18,5,4,44cb8190
15,5,1,44cb9d29
31,5,3,44cbae51
20,5,6,44d338ab
31,5,3,44d44a38
18,5,4,44d4f6b6
25,5,4,44d55110
26,5,5,44d60643
29,5,1,44d66c3f
29,5,1,44d76ed6
30,5,2,44d92eb0
28,5,0,44da4c49
17,5,3,44e14bfd
31,5,3,44e17651
28,5,0,44e233c3
18,5,4,44e2951c
17,5,3,44e43764
30,5,2,44e89b77
30,5,2,44e90fd0
3,5,3,44ef34f4
16,5,2,44f3f686
28,4,5,44f60b8d
25,5,4,44f97041
25,5,4,44fb8418
16,5,2,44fbce9d
20,5,6,44fca08c
24,5,3,44fce9c5
22,5,1,44fd080d
21,5,0,44fd2f29
6,4,4,44fd5bd1
15,5,1,44ff2b9c
31,5,3,450084d0
31,5,3,4501693c
23,5,2,45020723
31,5,3,4504577a
26,5,5,45047f1f
30,5,2,4504bef1
25,5,4,450557be
29,5,1,4507bfd0
17,5,3,450a5a03
24,5,3,450c38ba
26,5,5,450e5656
6,4,4,450e7966
31,5,3,45118d7d
31,5,3,4511e300
28,5,0,4511e36e
31,5,3,45153890
16,5,2,4516b2a5
30,5,2,4516cce8
30,5,2,4517069b
31,5,3,451974bb
30,4,0,451a7180
23,5,2,451b4699
16,5,2,451dd7b3
22,5,1,451ddc83
21,5,0,451e38ba
29,5,1,451eb580
31,5,3,451f8da9
29,5,1,45228a20
18,5,4,45236a28
20,5,6,4523caea
20,5,6,4523de25
17,5,3,4524bddd
31,5,3,4524bdf2
17,5,3,4529904e
23,5,2,452a20d4
28,5,0,452bf39a
31,5,3,452c38a0
22,5,1,452e22a2
23,5,2,452fcfa8
30,5,2,45302f43
21,5,0,4530900f
29,5,1,453418e9
31,5,3,45346fbf
16,5,2,45368b09
25,5,4,4536f698
21,5,0,453b63ca
31,5,3,453ba86b
31,5,3,453c35e0
24,5,3,453d664c
23,5,2,453d9874
26,5,5,4540d4fc
23,5,2,4540ea89
25,4,2,45422088
31,5,3,4543fb72
28,4,5,45449a02
17,5,3,45468120
30,5,2,454693a7
29,5,1,45479322
26,5,5,454959fb
30,5,2,454b5dcc
29,5,1,454c6091
31,5,3,4552e2de
23,5,2,4555d51d
31,5,3,4557b2ae
30,5,2,45599974
31,5,3,455b0900
31,5,3,455b577c
22,5,1,455bd7aa
31,5,3,455bfbc9
24,4,1,455e23a9
21,5,0,455ee0a6
30,5,2,455f3753
18,5,4,45600777
29,5,1,45619245
12,4,3,456332e9
26,5,5,4564d864
18,5,4,456538bc
24,5,3,4565f070
23,5,2,456726f4
16,5,2,4568e90b
18,5,4,45693689
30,5,2,456a2be7
16,5,2,456bc723
24,5,3,456c1189
22,5,1,456d2876
29,5,1,456ead1b
17,5,3,45717ace
25,5,4,4571866a
16,5,2,457244ad
19,5,5,45758c2f
27,5,6,457735c8
24,5,3,457a4533
29,5,1,457aaaca
29,5,1,457bb543
17,5,3,45828a9f
30,5,2,4583ab96
18,5,4,4583bcda
31,5,3,45859521
24,5,3,458831be
29,5,1,4589eb06
21,5,0,458dbcd5
28,5,0,45907d7a
24,5,3,4591b188
17,5,3,4592bb91
22,5,1,4598a8b3
30,5,2,459a47fb
3,5,3,459ad003
14,4,5,459b3248
16,5,2,45a09059
31,5,3,45a1dabc
21,5,0,45a1fa0d
31,5,3,45a66d74
25,5,4,45a8d949
27,5,6,45acacec
30,5,2,45ada3ab
31,5,3,45add6b3
23,5,2,45af4ff7
16,5,2,45afe3f3
23,5,2,45b17094
24,5,3,45b20256
31,5,3,45b2c534
26,5,5,45b3d8ef
15,5,1,45b69890
20,5,6,45b70d91
31,5,3,45b7b866
18,5,4,45baf068
29,5,1,45bb8bf6
16,5,2,45bc0aab
31,5,3,45bdbf87
22,5,1,45bf853a
8,5,1,45c1565f
19,5,5,45c36f3f
23,5,2,45c4b9de
31,5,3,45c6dfdc
12,5,5,45c724f8
31,5,3,45c98d85
29,5,1,45ca6303
31,5,3,45cc1dfd
25,5,4,45cf4370
23,5,2,45d1f5b5
28,5,0,45d20055
23,5,2,45d417bb
29,5,1,45d5a515
30,5,2,45d6123e
9,3,4,45d85d98
18,5,4,45da0cdd
21,5,0,45daa69b
29,4,6,45dada58
18,5,4,45dc51da
20,5,6,45ddb452
17,5,3,45de809e
16,5,2,45e572b6
29,5,1,45e7fef5
15,5,1,45e91ceb
31,5,3,45eb80fe
22,5,1,45ecb673
28,5,0,45ed1daf
27,5,6,45f1e5ba
29,5,1,45f48822
28,5,0,45f69921
23,5,2,45f982b8
12,5,5,45f9ae19
16,5,2,45fa08be
30,5,2,45fa3122
31,5,3,45fa46a3
20,5,6,45faa529
22,5,1,45fd7f7e
29,5,1,4601ca61
30,5,2,4601d782
31,5,3,46024cf0
25,5,4,46028156
22,5,1,46052a08
31,5,3,46056359
31,5,3,4605a65e
16,5,2,4609b974
30,5,2,4610cd36
31,5,3,4611bf9d
19,5,5,46161bc8
31,5,3,46167aa1
24,5,3,4619ce73
17,5,3,461e59a5
24,5,3,461e5cde
29,5,1,462280af
18,3,6,4623e03b
15,5,1,46254b49
25,5,4,4628dbd7
31,5,3,462a5978
18,5,4,462b91cb
31,5,3,46301a92
31,5,3,46319c45
22,5,1,4631c444
23,5,2,4631ee8e
20,5,6,46329fe0
17,5,3,463412c7
28,5,0,4636ee0e
27,5,6,4637535f
29,5,1,46389247
30,5,2,4638f20c
17,5,3,463a6bc0
29,5,1,463b7e90
31,5,3,4640420b
15,5,1,4642314d
18,5,4,464407b8
11,5,4,4645a8e8
29,5,1,46464257
26,4,3,4646796c
24,5,3,46498e4d
30,5,2,464bd4c9
30,5,2,465133f8
30,5,2,465186f9
31,5,3,4651a639
30,5,2,46522355
26,5,5,46549fe5
18,5,4,4655e031
27,5,6,4659ec4e
30,5,2,465a22e1
18,5,4,465cfd45
28,5,0,465d3c2e
28,5,0,465e2e50
31,5,3,4660da67
24,5,3,46615e00
30,5,2,46668c0f
16,5,2,4667849f
30,5,2,4667bbcd
26,5,5,46682a85
30,5,2,4668361d
30,5,2,466971f2
27,5,6,466be0c6
31,5,3,466c0e0c
16,4,0,46700538
20,5,6,4670610c
19,5,5,46713766
16,5,2,4672fc74
17,5,3,4675fff2
30,5,2,4679e993
24,5,3,4679f41b
28,5,0,467ad12b
29,5,1,467dff6b
18,5,4,467f347b
31,5,3,4682f93c
27,5,6,4683b19f
19,5,5,4684db58
17,5,3,46885745
24,5,3,468e0e36
20,5,6,468f94f4
30,5,2,469142a7
31,5,3,46929c37
29,5,1,46933bfa
20,5,6,46954519
30,5,2,4696ef53
24,5,3,4699cc99
19,5,5,469b03d4
31,5,3,469d289a
19,5,5,469e2874
17,5,3,469e8707
31,5,3,469eed73
22,5,1,46a0b3f7
29,5,1,46a1efca
25,5,4,46a4d1ab
21,5,0,46a5050a
24,5,3,46a7566d
27,5,6,46a96d09
16,5,2,46ab8a58
30,5,2,46af147c
15,5,1,46af4cd0
26,5,5,46b1cdc7
31,5,3,46b683d7
26,5,5,46b6c697
24,5,3,46b8aab0
15,5,1,46bcfb37
27,5,6,46bd4d48
26,5,5,46bfd4fa
21,5,0,46c06a69
25,5,4,46c17010
31,5,3,46c24057
31,5,3,46c2a2b2
27,5,6,46c54ed6
21,5,0,46c6afbd
18,4,2,46c8ef19
21,5,0,46c99cbe
30,5,2,46c99e57
22,5,1,46c9f36b
29,5,1,46cacfef
26,5,5,46cd15a7
28,5,0,46ce3eae
30,5,2,46cf84fc
15,5,1,46d167b0
30,5,2,46d23cdd
21,5,0,46d4d96c
8,5,1,46da508e
25,4,2,46daa584
31,5,3,46db0c62
22,5,1,46dc33db
31,5,3,46dca584
25,5,4,46e103fb
22,5,1,46e35ab6
22,5,1,46e64f07
20,5,6,46e759ac
31,5,3,46e9c972
18,5,4,46ec6279
25,5,4,46edf4e7
31,5,3,46efb8f2
19,5,5,46f084a2
18,5,4,46f1621f
27,5,6,46f2e386
22,5,1,46f87f66
23,5,2,46fdb667
29,5,1,4705ec39
17,5,3,470d8ba0
9,4,0,47115006
29,5,1,47131054
18,5,4,4716c42b
23,5,2,471716a2
22,5,1,47185459
28,5,0,4719b325
17,5,3,471d00ac
22,5,1,471da48e
23,5,2,471ec840
29,5,1,471fb833
18,5,4,4726b842
16,5,2,472780ac
26,5,5,472ef4db
30,5,2,472f1564
22,5,1,47344725
29,5,1,4736d62f
30,5,2,473772bb
19,5,5,47403d42
17,5,3,4740f3d4
2,1,1,47462840
28,5,0,47467a12
30,5,2,4746e83a
12,2,0,4747f911
22,5,1,47481c7c
1,4,6,474b07da
28,5,0,474b5a0f
25,5,4,474d66b8
30,5,2,474eaf8d
31,5,3,4750b544
22,5,1,47530a77
21,5,0,47539d05
30,5,2,4755fc35
31,5,3,47562eef
16,5,2,475695c9
24,5,3,47571c42
24,5,3,475763dd
23,5,2,47596c5e
25,5,4,4759b4df
9,5,2,475a0382
31,5,3,475b2479
28,5,0,475b2bba
24,5,3,475d949e
30,5,2,47625bd4
29,5,1,47674b5d
28,5,0,476ea088
22,5,1,476f312e
25,5,4,476f689e
27,3,1,47709e82
22,5,1,47710d5d
24,5,3,47719c6a
11,5,4,47732654
22,5,1,47744732
25,5,4,477539e0
25,5,4,47757197
18,5,4,47758092
29,5,1,4779df51
28,5,0,477db4bb
30,5,2,477e3dd7
19,5,5,477eb02b
30,5,2,47804f4c
24,5,3,4785c6a1
18,5,4,47865472
30,5,2,4787c0d9
30,5,2,47885406
24,5,3,478afbaf
20,5,6,478bfa72
25,5,4,478c4c35
31,5,3,478db08a
25,4,2,478e1080
25,5,4,478e8618
26,4,3,478fe4a2
25,5,4,4794cf37
23,5,2,4794e226
24,5,3,47964c6d
31,5,3,479dd35c
22,5,1,479f9eed
27,5,6,47a06d18
29,5,1,47a0759b
31,3,5,47a13e57
31,5,3,47a73972
29,5,1,47a783b9
25,5,4,47ac5ac8
29,5,1,47aeecfd
29,5,1,47af0fc1
23,5,2,47af3d59
28,5,0,47aff717
24,5,3,47b22e12
28,5,0,47b2f90d
23,5,2,47b3202f
25,5,4,47b37701
29,5,1,47b4c309
31,5,3,47b6e118
18,5,4,47b7b62a
31,5,3,47bb4642
28,5,0,47bbcb3a
22,5,1,47bcaf73
28,1,6,47be783f
16,5,2,47bf8df3
31,5,3,47c1ffea
31,5,3,47c33c75
18,5,4,47c7e670
31,5,3,47cc22f6
20,5,6,47d0f8f4
31,5,3,47d43e66
29,5,1,47d4fb9b
28,5,0,47d8de9a
23,5,2,47dc3ed5
28,5,0,47dcd6ed
30,5,2,47dd797a
17,5,3,47e0e524
28,5,0,47e17caa
28,5,0,47e43d99
21,5,0,47e72d13
28,5,0,47e835a9
15,5,1,47e87546
27,4,4,47e9a32b
23,5,2,47ee7dcf
27,5,6,47f028b2
10,5,3,47f052de
27,5,6,47f12ec3
21,5,0,47f39c3d
23,5,2,47f62c98
26,5,5,47f681fc
28,5,0,47f6f2f9
25,5,4,47f72ace
31,5,3,47f7fd79
23,5,2,47fb3614
22,5,1,47fcacd6
31,5,3,47fd7ea7
22,5,1,47fe1b7a
21,5,0,47fed056
31,5,3,4800ca6b
31,5,3,4802fc6c
18,5,4,48053ed7
30,5,2,48059e61
28,5,0,48059f7b
31,5,3,48071045
18,5,4,48098b3a
23,5,2,480d5f8b
29,5,1,480e91f5
29,5,1,480fa062
25,5,4,4811034b
8,5,1,4811a025
15,5,1,4811aa49
28,5,0,481211a3
27,5,6,48128d43
28,5,0,4812e94f
29,5,1,4812fee1
31,5,3,48131c28
19,5,5,48166f63
15,5,1,48171cf3
31,5,3,4818d53e
30,5,2,48198767
29,5,1,481aa75a
22,5,1,481c6e69
28,5,0,481de46a
19,5,5,482067ed
30,5,2,48210f7e
3,4,1,48253963
31,5,3,4827893a
18,5,4,4827f80a
20,5,6,482f62d6
17,5,3,48303eb4
24,5,3,483045e9
31,5,3,4833c085
25,5,4,48365039
22,5,1,483b8b36
17,5,3,483c4300
30,5,2,483e3b33
26,5,5,483ea857
31,5,3,48412db1
28,5,0,48463dbc
23,5,2,484684ee
31,5,3,48488f7d
31,5,3,484c16ad
17,5,3,484dac67
24,5,3,484dad31
25,5,4,484ed217
22,5,1,4851cace
22,5,1,4858040e
26,5,5,48581fab
22,5,1,48595464
16,5,2,48598298
1,5,1,485ce638
30,5,2,4862f255
16,5,2,48658458
4,4,2,486661c7
21,5,0,4868d412
23,5,2,4869e91e
24,5,3,486c3ab7
18,5,4,486e117c
30,5,2,486eb592
30,5,2,48716370
19,5,5,48733a28
15,5,1,4873ec71
24,5,3,4875fe11
25,5,4,48797845
29,5,1,487c82f8
30,5,2,487e6bbe
22,5,1,48829cf5
23,5,2,488401c2
27,3,1,4885061a
28,5,0,4885ee99
18,5,4,4886f805
30,5,2,4888a205
25,5,4,48894f8d
20,5,6,488b78f6
23,5,2,488d3df4
31,5,3,48906be3
22,5,1,4891fd90
31,5,3,48920a9b
18,5,4,4893accc
30,5,2,489561de
2,5,2,48971f23
31,5,3,48986e93
31,5,3,4899be9e
30,5,2,489dca13
18,5,4,489e2db9
30,5,2,489e6078
19,5,5,489fecd5
25,5,4,48a04efe
28,5,0,48a18898
16,5,2,48a33392
23,5,2,48aa9ea1
30,5,2,48ac92d6
30,5,2,48acfba1
18,5,4,48ad52d0
6,5,6,48ae5e12
18,5,4,48af3a66
26,5,5,48afa4ea
28,5,0,48b39f36
31,5,3,48b4211d
31,5,3,48b62daf
24,5,3,48b67d84
21,5,0,48b78f37
21,5,0,48b8d544
24,5,3,48b98d4c
25,5,4,48bb142f
25,5,4,48bc41c0
23,5,2,48bd9c86
10,5,3,48be1adb
31,5,3,48c14a63
29,5,1,48c3769b
26,5,5,48c6458b
20,5,6,48c73020
27,5,6,48c9dc93
29,5,1,48ca18ca
28,5,0,48cb1cb1
17,5,3,48cb8adf
31,5,3,48cc5a21
25,5,4,48ccb89c
26,5,5,48cce371
31,5,3,48cebe9c
30,5,2,48ced658
23,5,2,48d2e386
21,4,5,48d4712b
31,5,3,48d982ac
20,5,6,48da7c7c
26,5,5,48de81bc
31,5,3,48dec03f
30,5,2,48e00d4b
19,5,5,48e07593
30,5,2,48e2e6af
5,3,0,48e399ed
16,5,2,48e6d12a
31,5,3,48e70769
31,5,3,48e934ab
24,5,3,48ea8806
23,5,2,48ebbb17
20,5,6,48eeea68
16,5,2,48f23b28
29,5,1,48f49e5f
15,5,1,48f54bbe
31,5,3,48f6090a
10,5,3,48f62149
17,5,3,48f7b15c
30,5,2,48f87d15
31,5,3,48f96177
26,5,5,48f9e74f
31,5,3,48fae643
31,5,3,49013e40
23,5,2,4902ccf4
30,4,0,49076367
29,5,1,490b06d1
26,5,5,490b0a3f
22,5,1,490d13ea
31,5,3,490df0e1
19,1,4,490e1a1c
31,5,3,490e1b55
20,5,6,49136e92
17,5,3,491391ba
17,5,3,4913a927
15,5,1,49142032
31,5,3,49169006
31,5,3,49179d29
17,5,3,4919e8ba
30,5,2,491d70e6
22,5,1,4922d35b
27,4,4,492390da
27,5,6,4923f5fc
30,5,2,4927a019
30,5,2,49294f7f
28,5,0,492a5b4d
31,5,3,492b8470
31,5,3,492c30d9
5,3,0,492dcc85
15,5,1,492fba8d
25,5,4,4935eb80
22,5,1,49362a16
28,5,0,493a53be
18,5,4,493b0074
26,5,5,493b2082
29,5,1,493b7cbe
31,5,3,493be000
4,5,4,493c61c9
8,5,1,493cbc6f
25,5,4,493d8c9e
31,5,3,493e43a7
30,4,0,493f068a
21,5,0,49416fd0
24,5,3,49419102
31,5,3,49426cdf
30,5,2,4943030b
27,5,6,4943de31
16,5,2,49445db0
31,5,3,49450622
27,5,6,49496414
30,5,2,49497ea2
24,5,3,495131c8
27,5,6,495170b4
31,5,3,4953c154
18,5,4,4954fa63
18,5,4,49574271
30,4,0,4957a6f0
31,5,3,49590131
31,5,3,495a430e
24,5,3,495cc389
19,5,5,495f52c3
16,5,2,4960ac95
31,5,3,49622d72
30,5,2,49633d79
31,5,3,49642018
29,5,1,4964277e
16,5,2,49646896
27,5,6,4969d7bc
29,5,1,496ce6a8
21,5,0,496d1bf0
18,5,4,496d5195
30,5,2,496deae7
24,5,3,496ef3e5
26,5,5,4971463b
29,5,1,49735701
31,5,3,4975850d
26,5,5,497af5b0
29,5,1,497b5a7a
25,5,4,497cd037
27,5,6,497d1e47
30,5,2,497e0b05
31,5,3,4980e321
24,5,3,4982fbc6
27,5,6,498359bc
24,5,3,4986250a
16,5,2,4987894a
25,5,4,498b628e
27,1,5,498b778f
28,5,0,498bb046
23,5,2,498befc5
31,5,3,498f2cae
24,5,3,4991d87e
30,5,2,49923f05
24,5,3,49941198
17,5,3,49954375
27,5,6,49954719
21,5,0,499665dc
30,5,2,49967f54
30,5,2,4996a7c9
29,5,1,499728f9
28,5,0,499a9ff0
31,5,3,499be426
29,5,1,499bf552
31,5,3,499c7a52
12,5,5,499d7347
31,5,3,499e9c9a
31,5,3,49a08786
9,5,2,49a12d8a
24,5,3,49a40548
25,5,4,49a4176c
17,5,3,49a46877
30,5,2,49a4cf80
31,5,3,49a5ea63
28,5,0,49a63a84
22,5,1,49a64927
18,5,4,49a6b3e8
28,5,0,49a762d6
18,5,4,49a8dc97
30,5,2,49aea3bb
21,5,0,49b1de91
24,5,3,49b3f9c2
30,5,2,49b42429
22,5,1,49b4cfde
31,5,3,49b4fa3c
31,5,3,49b686f1
25,5,4,49bbf622
30,5,2,49bcbeb6
18,5,4,49c19e32
30,5,2,49c3067d
19,5,5,49c471de
27,5,6,49c7e9dd
26,5,5,49cb6559
31,5,3,49cd00d1
30,5,2,49ce34e6
31,5,3,49ceb26e
7,4,5,49cf04c9
18,5,4,49d11b2b
18,5,4,49d2685a
21,5,0,49d3a87d
28,5,0,49d3d81b
28,5,0,49d8e4f3
21,5,0,49d9297b
26,5,5,49d95d31
21,5,0,49d9b459
29,5,1,49dab393
22,5,1,49dd019b
20,5,6,49ddc3f5
26,5,5,49e29df4
29,5,1,49e2d953
15,5,1,49e4c158
15,5,1,49e628fe
16,5,2,49e635a1
30,5,2,49e7135d
29,5,1,49e8be8f
22,5,1,49ea7d82
26,5,5,49ea81ec
22,5,1,49ec5e65
13,1,5,49ef33e2
30,5,2,49f21d44
20,5,6,49f3ee91
30,5,2,49f408bc
23,5,2,49f8894b
25,5,4,49f9283c
31,5,3,49f9915f
24,5,3,49fabf3c
26,5,5,49fd591b
31,5,3,49ff6d6e
19,5,5,49ffa704
29,5,1,49fffa02
28,5,0,4a017ba8
31,5,3,4a033e24
23,5,2,4a0539b0
29,4,6,4a055f7d
30,5,2,4a06661f
15,5,1,4a084a0d
25,5,4,4a0b4ead
30,5,2,4a0bd004
19,5,5,4a0f13fe
26,5,5,4a14c662
29,5,1,4a161af3
31,5,3,4a16b28f
30,5,2,4a187474
15,5,1,4a19124a
22,5,1,4a1fdec6
30,5,2,4a20258e
22,5,1,4a217dd3
8,5,1,4a239abe
31,5,3,4a26e8ad
30,5,2,4a279402
11,5,4,4a28074a
29,5,1,4a2ab682
26,5,5,4a2c36a3
30,5,2,4a2db3b8
18,5,4,4a2ff0e9
15,5,1,4a314ba6
23,5,2,4a31f519
24,5,3,4a34827c
31,5,3,4a36f395
18,5,4,4a375344
24,5,3,4a39d284
30,5,2,4a3c083d
29,5,1,4a3c0db7
